numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
518,Margaret Morton,Georgina Edwards,FOQD35950552565600,14,0.523043632,0.0,2017-10-16T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,-0.926342045482865,10000.0,,2019-12-31T00:00:00,423544.0,133500.0,423544.0,290043.0,0.0,39107.0,220837.0,300490.0,89373.0,12.0,211117.0,2014.0,De 6 a 10 anos,50000.0,False,True,0.9181579885,33000.0,2020-02-20T18:15:14
519,Benjamin Poole,Rachael Griffiths,DCHW02519706253871,31,0.0,,2017-12-20T08:50:13,0,0.0,30000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3018867924528301,0.6981132075471698,0.993554249656957,10000.0,,,,,,,,,,1455615.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,0.0,13170.0,2020-02-20T18:19:42
520,Ms. Jean Barrett,Rachel Gibson,AZIC71676245227613,18,0.0,,2015-10-07T17:18:41,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,0.866025403784439,30000.0,,,,,,,,,,3918007.0,0.0,10.0,0.0,2013.0,De 6 a 10 anos,95400.0,False,True,0.0,405938.0,2020-02-20T18:22:02
521,Dr. Jack Pearson,Elaine Hunt,LMIS45136857687849,0,0.0,,2019-09-11T17:29:06,0,0.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,0.0,15000.0,,2019-12-31T00:00:00,22439984.0,18426979.0,24595889.0,2904424.0,10636933.0,9741841.0,8716419.0,0.0,0.0,1.0,0.0,1998.0,Acima de 17 anos,380000.0,False,False,0.0,3497472.0,2020-02-20T19:36:18
522,Ruth O'Donnell,Leonard Harris,AFRX59050469898177,0,0.3156109047,0.0,2014-03-25T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,40000.0,,2019-09-30T00:00:00,1770402.0,1306002.0,2435375.0,847825.0,78561.0,774719.0,605995.0,7504363.0,2701509.0,9.0,4802854.0,2001.0,Acima de 17 anos,15000.0,False,True,1.0,66000.0,2020-02-20T19:59:20
523,Carole Iqbal,Kerry Bowen,LNGE93053337229755,24,0.3574833249,0.0,2008-05-15T00:00:00,63,32680.39,300000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,5.8e-15,300000.0,,2019-10-31T03:00:00,14141365.0,3083210.0,16544896.0,11989746.0,0.0,8419595.0,4815404.0,34685864.0,7103553.0,10.0,27582312.0,1988.0,Acima de 17 anos,2000000.0,False,False,0.9895547454,5670000.0,2020-02-20T19:21:37
524,Mrs. Michelle Ellis,Joel Flynn,WLEC28465349464943,5,0.5320459796,0.0,2013-03-13T00:00:00,6,27657.0,55000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,55000.0,,2018-12-31T02:00:00,1089438.0,282294.0,1091407.0,809113.0,0.0,320457.0,628792.0,1221923.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,100000.0,False,True,1.0,15000.0,2020-02-20T20:02:21
525,Elliot Tyler,Dr. Robert Smith,LJED53034781876818,3,0.4194473046,0.0,2009-11-12T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,30000.0,,,,,,,,,,2031266.0,0.0,12.0,0.0,1996.0,Acima de 17 anos,100000.0,False,True,1.0,75600.0,2020-02-20T20:06:19
526,Russell Kirby,Dr. Diane Bird,SQYW10688933765755,43,0.3501461909,0.0,2017-03-23T00:00:00,0,0.0,30000.0,AprovadoComite,De 31 a 50 % - Médio,0.5283018867924528,0.4716981132075471,0.835862323576417,15000.0,2020-02-21T12:44:47,,,,,,,,,2230621.0,1265987.0,12.0,964634.0,2019.0,De 0 a 5 anos,1300.0,False,False,0.9454513316,1120.0,
527,Dr. Grace Smith,Billy Bolton,XKXY96762412914186,41,0.5298735164,0.0,2010-09-14T00:00:00,11,6985.33,48500.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5283018867924528,0.4716981132075471,0.381911741119029,,,,,,,,,,,4824041.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,100000.0,True,False,0.7458995387,0.0,
528,Duncan Kay,Julian Morrison-Lewis,TEGD95916479811228,3,0.0,,2018-05-03T17:26:07,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,20000.0,,,,,,,,,,6002174.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,780000.0,False,False,0.0,12500.0,2020-02-20T19:36:54
529,Derek Dawson,Andrew Brown,UOLE40074413193927,4,0.5213527664,0.0,2015-10-21T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,30000.0,,,,,,,,,,1559499.0,0.0,6.0,0.0,2008.0,De 11 a 16 anos,100000.0,False,True,1.0,4320.0,2020-02-20T20:14:41
530,Marie Norris-Farmer,Ms. Rosie Greenwood,LZBV14579065219302,0,0.4434504179,0.0,2018-01-22T00:00:00,0,65797.0,90000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,40000.0,2020-02-21T12:43:20,2017-01-01T02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1983.0,Acima de 17 anos,300000.0,False,False,1.0,4569345.0,
531,Chelsea Harrison,Margaret Bailey,WIOG49153336375422,6,0.370447995,0.0,2017-08-30T00:00:00,0,0.0,115000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,0.866025403784439,115000.0,,2018-12-31T02:00:00,6624148.0,1313009.0,7335331.0,6022321.0,51226.0,1350334.0,4816479.0,11329453.0,3789951.0,12.0,7539502.0,2012.0,De 6 a 10 anos,400000.0,False,True,1.0,127055.0,2020-02-20T19:39:02
532,Shirley Hayward,Mr. Stanley Pearson,ONKS84185431179581,17,0.4728482214,0.0,2015-09-28T00:00:00,16,1512.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,0.895971764922672,10000.0,,,,,,,,,,1900306.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,100000.0,False,False,1.0,30400.0,2020-02-20T20:04:04
533,Dr. Terry Harris,Denis Walton,ZOTK16751017765871,3,0.0,,2015-11-24T17:19:13,0,0.0,1000000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,-0.866025403784439,100000.0,,2019-12-31T03:00:00,4788225.0,4783150.0,5195827.0,200519.0,212157.0,2971408.0,701409.0,7186820.0,3792667.0,12.0,3394153.0,2014.0,De 6 a 10 anos,500000.0,False,False,0.0,54400.0,2020-02-20T19:20:19
534,Ricky Kelly,Anne Welch-Campbell,OPNI24346853582080,5,0.0,,2019-01-29T14:11:28,0,0.0,120000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8679245283018867,0.1320754716981132,0.0,110000.0,,2018-12-31T02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32245170.0,0.0,12.0,0.0,2012.0,De 6 a 10 anos,40000.0,False,False,0.0,600000.0,2020-02-20T18:28:41
535,Mrs. Beth Griffiths,Martyn Davies-Williams,QLBZ32069539909522,2,0.0,,2017-08-14T17:24:50,0,0.0,3000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,3000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2011.0,De 6 a 10 anos,1.0,False,False,0.0,6300.0,2020-02-20T20:05:15
536,Dr. Luke Ahmed,Danielle Jackson,FQSV38617597608237,9,0.3551979679,0.0,2014-04-25T00:00:00,39,452385.76,300000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,-0.891603207183089,300000.0,,2019-12-31T03:00:00,9665267.0,6437752.0,10030754.0,1078382.0,1945840.0,4614169.0,3240141.0,25883625.0,8552541.0,12.0,17331084.0,2003.0,Acima de 17 anos,1010000.0,False,False,0.9960238971,445000.0,2020-02-20T18:02:25
537,Julie Smith,Lynda Yates,DRIX03837324563307,3,0.0,,2015-03-30T15:05:27,0,0.0,26000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,20000.0,,,,,,,,,,222851.0,0.0,5.0,0.0,2015.0,De 0 a 5 anos,40000.0,False,False,0.0,63000.0,2020-02-20T20:08:36
538,Keith Hamilton,Mr. Raymond Moore,TPSM04638395105750,16,0.0,,2015-05-07T14:57:21,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,10000.0,,,,,,,,,,589215.0,0.0,12.0,0.0,1997.0,Acima de 17 anos,1000.0,False,True,0.0,1997.0,2020-02-20T20:15:04
539,Lynda Pearson,Mr. Stuart Jones,REWP06119465167230,21,0.3720848214,0.0,2012-06-13T00:00:00,0,0.0,22000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,22000.0,,,,,,,,,,1025300.0,0.0,6.0,0.0,2010.0,De 6 a 10 anos,94000.0,True,True,1.0,4810.0,2020-02-20T20:16:22
540,Bruce Briggs,Miss Diane Hunt,TLNB22226585228206,7,0.3277825985,0.0,2018-08-03T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.490566037735849,0.5094339622641509,0.866025403784439,50000.0,,,,,,,,,,2834821.0,0.0,7.0,0.0,2017.0,De 0 a 5 anos,93700.0,False,True,1.0,20771.0,2020-02-20T20:30:36
541,Jayne Carroll,Elaine Hughes,MSVS38034716009669,0,0.3434598396,0.0,2009-07-24T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,8000.0,,,,,,,,,,510220.0,0.0,12.0,0.0,1996.0,Acima de 17 anos,60000.0,False,True,1.0,72344.0,2020-02-20T20:31:28
542,Toby Khan,Mr. Henry Ali,ODAY61470484069930,57,0.2985736038,0.0,2015-06-30T00:00:00,80,57600.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0115449392691807,50000.0,,2019-11-30T00:00:00,1089020.0,144924.0,1252951.0,633970.0,0.0,363698.0,510054.0,3261542.0,1262466.0,11.0,1999076.0,2014.0,De 6 a 10 anos,110000.0,False,True,0.9890363779,43200.0,2020-02-20T20:32:18
543,Abigail Patel,Mr. Adrian Jones,MDDZ01681644469922,0,0.0,,2019-12-19T17:29:40,0,0.0,4000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,4000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2008.0,De 11 a 16 anos,30000.0,False,True,0.0,3700.0,2020-02-20T19:58:50
544,Mrs. Amber Ward,Dale Knight,OYVS59562613587408,6,0.5578428231,0.0,2019-04-15T00:00:00,10,73970.0,51800.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,0.0,51800.0,,2017-01-01T02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5201591.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,0.0,2020-02-20T20:33:01
545,Jacob Davies,Jeffrey Knight,DDKM09644704282712,0,0.4251900346,0.0,2019-01-29T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,0.0,20000.0,,2018-12-31T00:00:00,1883040.0,2417580.0,2616580.0,199000.0,20000.0,930251.0,486050.0,4959883.0,4034854.0,11.0,925029.0,2018.0,De 0 a 5 anos,800000.0,False,True,1.0,6800.0,2020-02-20T20:34:18
546,James Smith-Smith,Gerald Jones,XYHX65737343523082,39,0.3206727293,0.0,2014-03-10T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,20000.0,,,,,,,,,,21247199.0,0.0,12.0,0.0,1981.0,Acima de 17 anos,350000.0,False,False,1.0,17800.0,2020-02-20T20:34:57
547,Robin Morley,Mandy Blake,PHAH89661785417349,15,0.3196524397,0.0,2014-05-08T00:00:00,12,1428.0,25000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,0.0,10000.0,,2018-12-31T00:00:00,70088.0,41968.0,74551.0,74551.0,11867.0,26295.0,30368.0,185078.0,41213.0,12.0,143865.0,2009.0,De 11 a 16 anos,2551000.0,False,False,1.0,5595680.0,2020-02-20T20:38:07
548,Leanne Bell,Clare Rees-Moss,HUFL97867216799324,2,0.4061224224,0.0,2019-10-09T00:00:00,0,0.0,12000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.0,10000.0,,,,,,,,,,1254526.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,93700.0,False,True,1.0,7400.0,2020-02-20T20:39:02
549,Mrs. Denise Peters,Ms. Joanne Cook,UJBB24141592808776,0,0.5530917739,0.0,2017-05-30T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,10000.0,,,,,,,,,,282997.0,0.0,6.0,0.0,1995.0,Acima de 17 anos,5000.0,False,True,1.0,5400.0,2020-02-20T20:39:39
550,Sean Morley,Robin Thomas-Hewitt,JBWE58432974516641,19,0.0,,2011-05-12T15:05:43,0,0.0,60000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8867924528301886,0.1132075471698113,-0.640427866729805,55000.0,,2018-12-31T02:00:00,4306396.0,679939.0,8517825.0,7398391.0,0.0,3912966.0,1690226.0,12525274.0,5022263.0,12.0,7503011.0,1996.0,Acima de 17 anos,100000.0,False,False,0.0,237015.0,2020-02-20T20:41:04
551,Derek Cooke,Vanessa Clarke-Lees,ZJNH66752013670639,155,0.5198473781,0.0,2006-07-17T00:00:00,114,420000.0,60000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,-0.617811127425293,60000.0,,2019-06-30T03:00:00,46290331.0,38699357.0,54388126.0,12647419.0,187838.0,29485156.0,-263226.0,17010699.0,10290215.0,6.0,6720484.0,1966.0,Acima de 17 anos,5000000.0,False,False,0.8992099872,4075566.0,2020-02-21T14:32:31
552,Andrew Wood,Mr. Robin Smith,RPVV45353639813861,18,0.0,,2016-03-08T17:10:13,0,0.0,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,-0.866025403784439,40000.0,,,,,,,,,,7372261.0,0.0,8.0,0.0,1998.0,Acima de 17 anos,841150.0,False,True,0.0,209286.0,2020-02-20T20:47:54
553,Joshua Quinn,Julian Brown,DSNH35313815523425,0,0.5143869897,0.0,2019-12-10T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,8000.0,,,,,,,,,,0.0,0.0,1.0,0.0,1991.0,Acima de 17 anos,20000.0,False,True,1.0,45000.0,2020-02-20T20:48:43
554,Abbie Thomson,Fiona Bates,XUVE79198411730891,3,0.3656118881,0.0,2018-03-08T00:00:00,0,0.0,25000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.490566037735849,0.5094339622641509,0.0,15000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2017.0,De 0 a 5 anos,152900.0,False,True,1.0,13500.0,2020-02-20T20:50:31
555,Brett Horton-Davey,Ms. Lynn Thomas,QPJX12071347335105,32,0.0,,2011-05-10T11:43:11,0,0.0,30000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,-0.975501173795724,15000.0,,,,,,,,,,289845.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,29144456.0,True,False,0.0,10249024.0,2020-02-20T20:53:57
556,Harriet Smith,Miss Joan Wood,GMOJ17978101331693,68,0.0,,2019-02-22T17:11:16,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,0.866025403784439,10000.0,,,,,,,,,,289845.0,0.0,12.0,0.0,2000.0,Acima de 17 anos,211727313.0,True,False,0.0,3389400.0,2020-02-20T20:53:32
557,Victoria Morgan,Dr. Bernard Taylor,GECS58472958094606,7,0.5308016238,0.0,2018-03-02T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.0,10000.0,,,,,,,,,,785886.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,10000.0,False,True,1.0,16200.0,2020-02-20T20:59:07
558,Dr. Jade Gardner,Mary Abbott,IBKH23620316601673,0,0.3262492412,0.0,2018-12-13T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,20000.0,,,,,,,,,,1444282.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,90000.0,False,False,1.0,55900.0,2020-02-20T20:59:33
559,Rosie Fletcher,Mrs. Jean Bennett,JFGL12315383751560,20,0.0,,2019-03-18T17:28:08,0,0.0,5000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,0.0,5000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2008.0,De 11 a 16 anos,5000.0,False,True,0.0,11200.0,2020-02-20T20:54:47
560,Frank Smith-Sharp,Mrs. Joanne Ward,YLHA25438331358082,0,0.0,,2019-08-14T17:28:58,0,0.0,5000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,5000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2014.0,De 6 a 10 anos,10000.0,False,True,0.0,41697.0,2020-02-20T20:55:22
561,Marc Thomson,Mrs. Gail Lambert,MVAO69201194397561,7,0.2679234062,0.0,2017-03-31T00:00:00,0,0.0,5000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,-0.866025403784439,5000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2003.0,Acima de 17 anos,60000.0,False,True,0.8044639271,28800.0,2020-02-20T20:58:05
562,Miss Sharon Watson,Miss Diane Read,QEYH37895214064068,3,0.5960567799,0.0,2017-01-09T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,15000.0,,,,,,,,,,4041581.0,1669844.0,5.0,2371737.0,1974.0,Acima de 17 anos,743600.0,False,False,1.0,359886.0,2020-02-21T14:32:53
563,Paula Harrison-Winter,Nicola Evans,SJDF27114952055313,7,0.4353776878,0.0,2013-09-05T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,40000.0,,,,,,,,,,2928238.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,200000.0,False,True,1.0,33000.0,2020-02-21T14:34:08
564,Charlene Khan,Dr. Mohamed Phillips,QMBA55941613517601,0,0.5150166153,0.0,2019-02-06T00:00:00,20,5040.0,60000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,30000.0,,2019-12-31T03:00:00,955332.0,122626.0,1451165.0,1328538.0,0.0,93030.0,955332.0,1377924.0,413476.0,12.0,964448.0,2016.0,De 0 a 5 anos,30000.0,False,True,1.0,11000.0,2020-02-21T14:35:01
565,Callum Mills,Shane Sullivan,QPLB70971338296040,3,0.6333004293,0.0,2018-01-31T00:00:00,52,90645.4,120000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9056603773584904,0.0943396226415094,0.0,120000.0,,2019-12-31T03:00:00,38094551.0,18297104.0,43882647.0,22008453.0,3959000.0,16793011.0,18266529.0,101251021.0,53329209.0,12.0,47921812.0,1995.0,Acima de 17 anos,500000.0,False,False,1.0,142400.0,2020-02-21T14:31:53
566,Marilyn Johnson,Marie Barrett,XQSY14069987781202,17,0.5651845254,0.0,2020-02-14T00:00:00,4,2380.39,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,0.0,10000.0,,,,,,,,,,408910.0,0.0,12.0,0.0,2012.0,De 6 a 10 anos,10000.0,False,False,1.0,2560.0,2020-02-21T14:51:03
567,Gail Wells,Marilyn Holden,YFOX89081083275452,10,0.4445438293,0.0,2015-12-07T00:00:00,64,427368.68,850000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,3.28e-14,850000.0,,2019-08-31T03:00:00,44865689.0,6768995.0,46851314.0,18303591.0,2059190.0,50956637.0,31945278.0,4248956.0,0.0,1.0,0.0,2014.0,De 6 a 10 anos,1000000.0,False,True,0.9981274193,4702467.0,2020-02-21T14:51:48
568,Ms. Barbara Green,Timothy Barker,ICAB15046571690597,16,0.0,,2015-04-13T15:01:24,0,0.0,10000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.866025403784439,10000.0,,,,,,,,,,431236.0,0.0,12.0,0.0,1999.0,Acima de 17 anos,60000.0,False,True,0.0,1800.0,2020-02-21T14:52:18
569,Mr. Barry Wells,Danielle Hudson,CLDB61185288622179,3,0.3839191917,0.0,2018-10-25T00:00:00,4,2933.38,250000.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,
570,Lynne Johnson,Julian Charlton,BVLY21867315350082,0,0.3312837555,0.0,2016-10-14T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,-1e-16,10000.0,,,,,,,,,,652844.0,0.0,12.0,0.0,1990.0,Acima de 17 anos,1000.0,False,True,1.0,5120.0,2020-02-21T15:14:44
571,Philip Adams,Mrs. Mary Begum,YWQG81011103211076,3,0.0,,2015-01-22T17:17:50,0,0.0,110000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8867924528301886,0.1132075471698113,0.0,110000.0,,2019-12-31T03:00:00,1873096.0,560557.0,6970026.0,6170773.0,238695.0,544180.0,532287.0,4757529.0,1026916.0,12.0,3730613.0,2006.0,De 11 a 16 anos,200000.0,False,False,0.0,125000.0,2020-02-21T15:20:45
572,Jacqueline Griffin,Sandra Jones,AXRF36119034710649,5,0.0,,2019-06-17T17:28:38,0,0.0,30000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,0.866025403784439,10000.0,,,,,,,,,,657086.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,20000.0,False,True,0.0,21120.0,2020-02-21T15:23:33
573,Robin Morley,Mandy Blake,PHAH89661785417349,15,0.3196524397,0.0,2014-05-08T00:00:00,12,1428.0,16000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,,,2018-12-31T00:00:00,70088.0,41968.0,74551.0,74551.0,11867.0,26295.0,30368.0,185078.0,41213.0,12.0,143865.0,2009.0,De 11 a 16 anos,2551000.0,False,False,1.0,5595680.0,
574,Amelia Booth,Gemma Robinson,GTRW90142000067749,5,0.4242667615,0.0,2010-08-30T00:00:00,34,182860.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9056603773584904,0.0943396226415094,0.0,100000.0,,2018-12-31T02:00:00,4535695.0,841061.0,4890178.0,3801476.0,28557.0,995769.0,674906.0,10579710.0,3227502.0,12.0,7352208.0,2008.0,De 11 a 16 anos,60000.0,False,False,1.0,60800.0,2020-02-21T15:36:23
575,Clare Randall,Nicholas Davies,GAWV71560677199029,5,0.447296065,0.0,2017-09-11T00:00:00,0,0.0,50000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.985792171963772,,,,,,,,,,,8479964.0,0.0,6.0,0.0,2013.0,De 6 a 10 anos,15000.0,True,True,0.9706242738,84000.0,
576,Dr. Gail Ryan,Amber Smith,XBPL14769028509762,0,0.204473199,0.0,2019-12-27T00:00:00,69,4582.85,8000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,5000.0,,,,,,,,,,102226.0,0.0,8.0,0.0,2000.0,Acima de 17 anos,5000.0,False,False,1.0,1000.0,2020-02-21T15:47:12
577,Joel Taylor,Ronald Payne,BWPF03905959995553,0,0.0,,2015-12-15T10:14:25,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,20000.0,,,,,,,,,,38784819.0,0.0,12.0,0.0,1965.0,Acima de 17 anos,88000.0,False,False,0.0,2736448.0,2020-02-21T17:28:30
578,Victoria Morgan,Dr. Bernard Taylor,GECS58472958094606,7,0.5308016238,0.0,2018-03-02T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.0,15000.0,,,,,,,,,,785886.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,10000.0,False,True,1.0,16200.0,2020-02-21T17:29:06
579,Dr. Robin Nelson,Colin Dawson,UZXT70566668633195,8,0.5620862621,0.0,2016-01-26T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,0.0,30000.0,,2018-12-31T00:00:00,128912.0,157658.0,580310.0,343248.0,137622.0,140125.0,252222.0,1411468.0,1029131.0,12.0,382337.0,1999.0,Acima de 17 anos,100000.0,False,True,1.0,11000.0,2020-02-21T17:29:47
580,Dr. Dennis Patel,Jacqueline Morley,VXXJ91966047186783,7,0.500953551,0.0,2018-07-17T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,0.0,20000.0,,,,,,,,,,1253957.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,20000.0,False,False,1.0,28800.0,2020-02-21T17:31:41
581,Gemma Charlton,Lydia Morrison,VSWM57040130755217,21,0.2943141269,15.29810955,2019-08-09T00:00:00,107,0.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,0.866025403784438,20000.0,,,,,,,,,,229996561.0,0.0,5.0,0.0,1998.0,Acima de 17 anos,100000.0,True,False,1.0,136500.0,2020-02-21T17:53:15
582,Miss Nicole Reynolds,Dr. Steven Dobson,SQXN33822273652292,0,0.5745575613,0.0,2017-11-24T00:00:00,0,0.0,44500.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.0,10000.0,,,,,,,,,,182432.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,30000.0,False,True,1.0,8000.0,2020-02-21T18:00:13
